source_fidelity_first_pass	warmuphmc	inferred_translation_note	row_source_claim	source_fidelity_reason	source_fidelity_verdict	inferred_family_provenance	semantic_route	source_line	renderer_family_provenance	probe_id	probe_evidence_from_row	renderer_family_claim	family_discrepancy	log_density	formula_support	exact_evidence_kind	stan_data_sha256	family_support	dimension	failure_stage	failure_evidence	exact_probe_id	descriptor_mount_contract	inferred_translation_status	receipt_body_sha256	source	source_path	formula_claim_matches_return	row_key	bridgestan_instantiate	brmi_eval	dataset_claim	exact_current_brm_body	exact_capability_tier	warmuphmc_draws	dataset_support	dataset_receipt_statuses	brmi_parse	data_only_citation	stanc	source_fidelity_manual_reviewed	stan_transpile	stan_code_sha256	family_description_claim	name_claim	formula_return	gradient_finite	sbpmx_pattern_provenance	family_metadata_claim	receipt_retrieved_at	key	deployed	inferred_current_brm_body	descriptor	exact_translation_note	probe_evidence_kind	sbbrmi_lower	exact_translation_status	receipt_final_url	sbpmx_semantic_pattern	citation_authority_class	dataset_receipt_urls	historical_sha	formula_claim	source_correction_with_evidence	inferred_family	receipt_evidence_anchor	semantic_route_note	receipt_http_status	inferred_capability_tier	row_index	data_shape_assumptions
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	175	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:owls_zinb2	not-run	not-run	owls		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Barn Owls — Zero-Inflated Negative Binomial (NB2) GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	owls_zinb2	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	negativebinomial		direct population/likelihood route when the family and terms are supported	404	unsupported	347	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	194	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:owls_zinb1	not-run	not-run	owls		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Barn Owls — Zero-Inflated Negative Binomial (NB1) GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	owls_zinb1	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	negativebinomial		direct population/likelihood route when the family and terms are supported	404	unsupported	348	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	212	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:owls_hurdle	not-run	not-run	owls		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Barn Owls — Hurdle NB1 GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~.	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	owls_hurdle	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~.	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	negativebinomial		direct population/likelihood route when the family and terms are supported	404	unsupported	349	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	233	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:salamanders_zinb2	not-run	not-run	salamanders		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Salamanders — ZI NB2 with Species-Varying Zero-Inflation	count ~ spp + (1|site); zi: ~spp	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	salamanders_zinb2	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Salamanders.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	count ~ spp + (1|site); zi: ~spp	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	negativebinomial		direct population/likelihood route when the family and terms are supported	404	unsupported	350	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	249	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:salamanders_genpois	not-run	not-run	salamanders		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Salamanders — Generalised Poisson with ZI	count ~ spp + mined + (1|site); zi: ~spp + mined	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	salamanders_genpois	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Salamanders.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	count ~ spp + mined + (1|site); zi: ~spp + mined	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	poisson		direct population/likelihood route when the family and terms are supported	404	unsupported	351	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	266	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:beta_disp	not-run	not-run	beta_sim		unresolved-family		not_evaluable	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Beta Regression — Dispersion as Function of Predictor	y ~ x; disp: ~x	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	beta_disp	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ x; disp: ~x	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	beta		direct population/likelihood route when the family and terms are supported	404	unsupported	352	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	family is not explicit or defensibly inferred	https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	unresolved	stanblocks_plate	284	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		exact_text_present	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	8a6b9148e65ec9ea3294dfea8d55899d9ad7bc7acd48a481c25629f826f5aada	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:ar1_covar	not-run	not-run	ar1_sim		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Grouped Time Series — AR(1) Random-Effect Covariance	y ~ ar1(times + 0 | group)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.667733+00:00	ar1_covar	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ ar1(times + 0 | group)			text_offset=2993; matched_terms=group,series,time,times; context_sha256=31f0ecf387054a91	faithful-candidate: structured covariance is not an ordinary IID group effect	200	unresolved-family	353	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	family is not explicit or defensibly inferred	https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	unresolved	stanblocks_plate	301	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		exact_text_present	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	8a6b9148e65ec9ea3294dfea8d55899d9ad7bc7acd48a481c25629f826f5aada	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:volcano_spatial	not-run	not-run	volcano_spatial		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Volcanic Topography — Spatial Exponential Covariance	z ~ 1 + exp(pos + 0 | group)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.667733+00:00	volcano_spatial	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	z ~ 1 + exp(pos + 0 | group)			text_offset=371; matched_terms=covariance,exponential,pos,spatial; context_sha256=223affbae4d457c0	faithful-candidate: structured covariance is not an ordinary IID group effect	200	unresolved-family	354	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit log-link Poisson likelihood; offset(...) becomes ordinary log exposure	https://juliastats.org/GLM.jl/stable/examples/	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	explicit	ordinary_brm	86	explicit_metadata	a00ee871dfdfb029	709	poisson	none	-12.0	exact_text_present	direct	0483e6b364a89a02c42f55014ae9c9863160c995753424a99e83181438dc6f12	explicit_token_present	2			a00ee871dfdfb029	authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	d523a82afe66b728d8a585fbebdbf0d1d0aa825933e80eb8b9fd0382b2e00939	glm_jl	scripts/examples/glm_jl.jl	true	glm_jl:dobson_poisson	pass	pass	dobson_poisson	log_rate ~ Outcome + Treatment\nCounts ~ Poisson(exp(log_rate))	bridgestan-finite-density-gradient		name_or_key_present	synthetic-no-external-receipt	pass	false	pass	false	pass	d566911aa868eb55c1ffb053b3945daafe9215cd9f7cb5be8715da7c540de715		Dobson Poisson — Log-Linear GLM	Counts ~ Outcome + Treatment	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl	poisson	2026-07-28T21:07:09.463977+00:00	dobson_poisson	true	log_rate ~ Outcome + Treatment\nCounts ~ Poisson(exp(log_rate))	pass	explicit log-link Poisson likelihood; offset(...) becomes ordinary log exposure	inherited-identical-probe	pass	ready	https://juliastats.org/GLM.jl/stable/examples/	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	Counts ~ Outcome + Treatment		poisson	text_offset=9226; matched_terms=counts,dobson,outcome,treatment; context_sha256=8df790dfd678bf4b	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	355	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	current NegativeBinomial Julia/Stan parameterizations are documented as non-identical	https://juliastats.org/GLM.jl/stable/examples/	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	explicit	ordinary_brm	106	explicit_metadata			negativebinomial	none		exact_text_present	not-probed		explicit_token_present					no executable descriptor until translation is resolved	unsupported	d523a82afe66b728d8a585fbebdbf0d1d0aa825933e80eb8b9fd0382b2e00939	glm_jl	scripts/examples/glm_jl.jl	true	glm_jl:quine_nb	not-run	not-run	quine		unsupported		name_or_key_present	reachable-data-or-description	not-run	false	not-run	false	not-run			Quine — Negative Binomial GLM	Days ~ Eth + Sex + Age + Lrn	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl	negativebinomial	2026-07-28T21:07:09.463977+00:00	quine_nb	true		not-run	current NegativeBinomial Julia/Stan parameterizations are documented as non-identical	not-probed	not-run	unsupported	https://juliastats.org/GLM.jl/stable/examples/	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/quine.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	Days ~ Eth + Sex + Age + Lrn		negativebinomial	text_offset=2826; matched_terms=age,days,eth,lrn,quine,sex; context_sha256=e26eea7b07a3fcd7	direct population/likelihood route when the family and terms are supported	200	unsupported	356	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
