key	deployed	family_text_claim	dataset_source_claim	row_source_claim	hidden_claim	historical_sha	source_line	example_claim	source	source_path	formula_claim	formula_match	name_claim	formula_return	family_claim_provenance	row_index	verified_claim	family_claim	dataset_claim	variant	family_selected	family_selected_provenance	family_audit_evidence_class	family_audit_evidence_strength	family_audit_authoritative_surface	family_audit_authoritative_revision	family_audit_authoritative_path_anchor	family_audit_retrieved_at_utc	family_audit_http_status	family_audit_explicit_evidence	family_audit_semantic_evidence	family_audit_dataset_evidence	family_audit_negative_evidence	family_audit_decision_rationale	semantic_route	route_note	translation_status	surface_support_class	surface_secondary_gap	current_brm_body	translation_note	data_columns	group_columns	data_shape_assumptions
survival_disc_sim	true	bernoulli	synthetic	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1948	survival_discrete_time	bambi	scripts/examples/bambi.jl	event ~ treatment + age + time	true	Discrete Time Survival — Simulated Data	event ~ treatment + age + time	inferred-from-description	80	false		survival_discrete_time	inferred-family	bernoulli	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		log_odds ~ treatment + age + time\nevent ~ BernoulliLogit(log_odds)	explicit Bernoulli-logit likelihood	event,treatment,age,time		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_disc_binomial	true	binomial	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1964	survival_discrete_time	bambi	scripts/examples/bambi.jl	p(events, at_risk) ~ sex + socBranch + period + scale(birth_decade)	true	Discrete Time Survival — Binomial Child Mortality	p(events, at_risk) ~ sex + socBranch + period + scale(birth_decade)	inferred-from-description	81	false		child_mortality	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	events,at_risk,sex,socBranch,period,birth_decade		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_disc_binomial	true	binomial	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1964	survival_discrete_time	bambi	scripts/examples/bambi.jl	p(events, at_risk) ~ sex + socBranch + period + scale(birth_decade)	true	Discrete Time Survival — Binomial Child Mortality	p(events, at_risk) ~ sex + socBranch + period + scale(birth_decade)	inferred-from-description	81	false		child_mortality	inferred-family	binomial	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-via-semantic-rewrite		log_odds ~ sex + socBranch + period + zscale(birth_decade)\nevents ~ BinomialLogit(at_risk, log_odds)	trials/cbind response lowered to explicit BinomialLogit	events,at_risk,sex,socBranch,period,birth_decade		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_disc_spline	true	binomial	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1980	survival_discrete_time	bambi	scripts/examples/bambi.jl	p(events, at_risk) ~ sex + socBranch + bs(period, df=4) + scale(birth_decade)	true	Discrete Time Survival — Spline Baseline Hazard	p(events, at_risk) ~ sex + socBranch + bs(period, df=4) + scale(birth_decade)	inferred-from-description	82	false		child_mortality	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	events,at_risk,sex,socBranch,period,birth_decade		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_disc_spline	true	binomial	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1980	survival_discrete_time	bambi	scripts/examples/bambi.jl	p(events, at_risk) ~ sex + socBranch + bs(period, df=4) + scale(birth_decade)	true	Discrete Time Survival — Spline Baseline Hazard	p(events, at_risk) ~ sex + socBranch + bs(period, df=4) + scale(birth_decade)	inferred-from-description	82	false		child_mortality	inferred-family	binomial	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	unsupported	historical-semantics-unresolved			bs(...) arguments do not map mechanically to current s(...) semantics	events,at_risk,sex,socBranch,period,birth_decade		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_disc_poisson	true	poisson	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1995	survival_discrete_time	bambi	scripts/examples/bambi.jl	events ~ sex + socBranch + period + scale(birth_decade) + offset(log(at_risk))	true	Discrete Time Survival — Poisson Alternative	events ~ sex + socBranch + period + scale(birth_decade) + offset(log(at_risk))	inferred-from-description	83	false		child_mortality	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	events,sex,socBranch,period,birth_decade,at_risk		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_disc_poisson	true	poisson	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/child.csv	https://bambinos.github.io/bambi/notebooks/survival_discrete_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	1995	survival_discrete_time	bambi	scripts/examples/bambi.jl	events ~ sex + socBranch + period + scale(birth_decade) + offset(log(at_risk))	true	Discrete Time Survival — Poisson Alternative	events ~ sex + socBranch + period + scale(birth_decade) + offset(log(at_risk))	inferred-from-description	83	false		child_mortality	inferred-family	poisson	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-via-semantic-rewrite		log_rate ~ sex + socBranch + period + zscale(birth_decade) + log(at_risk)\nevents ~ Poisson(exp(log_rate))	explicit log-link Poisson likelihood; offset(...) becomes ordinary log exposure	events,sex,socBranch,period,birth_decade,at_risk		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_cont_weibull	true	weibull	synthetic	https://bambinos.github.io/bambi/notebooks/survival_continuous_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2045	survival_continuous_time	bambi	scripts/examples/bambi.jl	censored(time, censoring) ~ treatment + age	true	Continuous Time Survival — Weibull	censored(time, censoring) ~ treatment + age	inferred-from-description	84	false		survival_continuous_time	exact-metadata		unresolved													brm_kernel	faithful-candidate: censoring/truncation needs a row-specific density or survival contribution; no generic response modifier is shipped	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	time,censoring,treatment,age		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_cont_weibull	true	weibull	synthetic	https://bambinos.github.io/bambi/notebooks/survival_continuous_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2045	survival_continuous_time	bambi	scripts/examples/bambi.jl	censored(time, censoring) ~ treatment + age	true	Continuous Time Survival — Weibull	censored(time, censoring) ~ treatment + age	inferred-from-description	84	false		survival_continuous_time	inferred-family	weibull	inferred-from-description													brm_kernel	faithful-candidate: censoring/truncation needs a row-specific density or survival contribution; no generic response modifier is shipped	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful brm_kernel implementation; no ordinary-formula substitute	time,censoring,treatment,age		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_cont_retention_fe	true	weibull	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	https://bambinos.github.io/bambi/notebooks/survival_continuous_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2061	survival_continuous_time	bambi	scripts/examples/bambi.jl	censored(month, censoring) ~ C(gender) + C(level) + C(field) + sentiment + intention	true	Continuous Time Survival — Retention Fixed Effects	censored(month, censoring) ~ C(gender) + C(level) + C(field) + sentiment + intention	inferred-from-description	85	false		retention	exact-metadata		unresolved													brm_kernel	faithful-candidate: censoring/truncation needs a row-specific density or survival contribution; no generic response modifier is shipped	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	month,censoring,gender,level,field,sentiment,intention		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_cont_retention_fe	true	weibull	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	https://bambinos.github.io/bambi/notebooks/survival_continuous_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2061	survival_continuous_time	bambi	scripts/examples/bambi.jl	censored(month, censoring) ~ C(gender) + C(level) + C(field) + sentiment + intention	true	Continuous Time Survival — Retention Fixed Effects	censored(month, censoring) ~ C(gender) + C(level) + C(field) + sentiment + intention	inferred-from-description	85	false		retention	inferred-family	weibull	inferred-from-description													brm_kernel	faithful-candidate: censoring/truncation needs a row-specific density or survival contribution; no generic response modifier is shipped	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful brm_kernel implementation; no ordinary-formula substitute	month,censoring,gender,level,field,sentiment,intention		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_cont_retention_re	true	weibull	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	https://bambinos.github.io/bambi/notebooks/survival_continuous_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2077	survival_continuous_time	bambi	scripts/examples/bambi.jl	censored(month, censoring) ~ C(gender) + C(level) + sentiment + intention + (1|field)	true	Continuous Time Survival — Retention Random Effects	censored(month, censoring) ~ C(gender) + C(level) + sentiment + intention + (1|field)	inferred-from-description	86	false		retention	exact-metadata		unresolved													brm_kernel	faithful-candidate: censoring/truncation needs a row-specific density or survival contribution; no generic response modifier is shipped	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	month,censoring,gender,level,sentiment,intention,field	field	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
survival_cont_retention_re	true	weibull	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/retention.csv	https://bambinos.github.io/bambi/notebooks/survival_continuous_time_notebook.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2077	survival_continuous_time	bambi	scripts/examples/bambi.jl	censored(month, censoring) ~ C(gender) + C(level) + sentiment + intention + (1|field)	true	Continuous Time Survival — Retention Random Effects	censored(month, censoring) ~ C(gender) + C(level) + sentiment + intention + (1|field)	inferred-from-description	86	false		retention	inferred-family	weibull	inferred-from-description													brm_kernel	faithful-candidate: censoring/truncation needs a row-specific density or survival contribution; no generic response modifier is shipped	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful brm_kernel implementation; no ordinary-formula substitute	month,censoring,gender,level,sentiment,intention,field	field	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
orthopoly_explicit	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/orthogonal_polynomial_reg.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2121	orthogonal_polynomial	bambi	scripts/examples/bambi.jl	x ~ I(t**2) + t + 1	true	Orthogonal Polynomial — Explicit Quadratic	x ~ I(t**2) + t + 1	inferred-from-description	87	false		orthopoly_projectile	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
orthopoly_explicit	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/orthogonal_polynomial_reg.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	2121	orthogonal_polynomial	bambi	scripts/examples/bambi.jl	x ~ I(t**2) + t + 1	true	Orthogonal Polynomial — Explicit Quadratic	x ~ I(t**2) + t + 1	inferred-from-description	87	false		orthopoly_projectile	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-via-semantic-rewrite		loc ~ protect(t^2) + t + 1\nlog(sigma) ~ 1\nx ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
