row_index	deployed	historical_sha	source	key	source_path	source_line	name_claim	example_claim	dataset_claim	dataset_source_claim	formula_claim	formula_return	formula_match	family_claim	family_text_claim	family_claim_provenance	row_source_claim	verified_claim	hidden_claim
310	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mvgam	salmon_beta_ar	scripts/examples/mvgam.jl	248	Beta AR(1) — Time-Varying Upwelling Effect on Salmon Survival	salmon_survival	salmon_synth	synthetic	obs: survival ~ 1 | trend: ~ dynamic(CUI.apr, k = 25, scale = FALSE) - 1 [AR()]	obs: survival ~ 1 | trend: ~ dynamic(CUI.apr, k = 25, scale = FALSE) - 1 [AR()]	true			unresolved	https://nicholasjclark.github.io/mvgam/articles/time_varying_effects.html	false	false
311	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mvgam	nmix_detection	scripts/examples/mvgam.jl	323	N-Mixture — Smooth Detection and Abundance Sub-Models	nmix_detection	nmix_synth	synthetic	obs: y ~ s(det_cov, k = 4) + s(det_cov2, k = 4) | trend: ~ s(abund_cov, k = 4) + s(abund_fac, bs = "re") [nmix()]	obs: y ~ s(det_cov, k = 4) + s(det_cov2, k = 4) | trend: ~ s(abund_cov, k = 4) + s(abund_fac, bs = "re") [nmix()]	true			unresolved	https://nicholasjclark.github.io/mvgam/articles/nmixtures.html	false	false
312	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	sleepstudy_slope	scripts/examples/lme4.jl	103	Sleep Deprivation — Correlated Random Slopes	sleep_deprivation	sleepstudy	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/sleepstudy.csv	Reaction ~ Days + (Days | Subject)	Reaction ~ Days + (Days | Subject)	true	gaussian		explicit	https://cran.r-project.org/web/packages/lme4/vignettes/lmer.pdf	false	false
313	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	sleepstudy_uncorr	scripts/examples/lme4.jl	123	Sleep Deprivation — Uncorrelated Random Slopes	sleep_deprivation	sleepstudy	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/sleepstudy.csv	Reaction ~ Days + (Days || Subject)	Reaction ~ Days + (Days || Subject)	true	gaussian		explicit	https://cran.r-project.org/web/packages/lme4/vignettes/lmer.pdf	false	false
314	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	dyestuff_re	scripts/examples/lme4.jl	144	Dyestuff — Minimal Random-Intercept LMM	dyestuff	dyestuff	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Dyestuff.csv	Yield ~ 1 + (1 | Batch)	Yield ~ 1 + (1 | Batch)	true	gaussian		explicit	https://doi.org/10.18637/jss.v067.i01	false	false
315	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	lme4_cbpp_glmm	scripts/examples/lme4.jl	164	CBPP — Binomial GLMM (lme4 syntax)	cbpp	lme4_cbpp	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/cbpp.csv	cbind(incidence, size - incidence) ~ period + (1 | herd)	cbind(incidence, size - incidence) ~ period + (1 | herd)	true	binomial		explicit	https://doi.org/10.18637/jss.v067.i01	false	false
316	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	penicillin_crossed	scripts/examples/lme4.jl	187	Penicillin — Crossed Random Intercepts	penicillin	penicillin	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Penicillin.csv	diameter ~ 1 + (1 | plate) + (1 | sample)	diameter ~ 1 + (1 | plate) + (1 | sample)	true	gaussian		explicit	https://doi.org/10.18637/jss.v067.i01	false	false
317	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	pastes_nested	scripts/examples/lme4.jl	207	Pastes — Nested Random Effects	pastes	pastes	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Pastes.csv	strength ~ (1 | batch/cask)	strength ~ (1 | batch/cask)	true	gaussian		explicit	https://doi.org/10.18637/jss.v067.i01	false	false
318	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	verbagg_crossed	scripts/examples/lme4.jl	227	Verbal Aggression — Bernoulli GLMM, Crossed Random Effects	verbal_aggression	verbagg	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/VerbAgg.csv	r2 ~ Anger + Gender + btype + situ + (1 | id) + (1 | item)	r2 ~ Anger + Gender + btype + situ + (1 | id) + (1 | item)	true	binomial		explicit	https://doi.org/10.18637/jss.v067.i01	false	false
319	true	05c3f465e7987e8d7caa7e214fedddd90415a922	lme4	contraception_urban	scripts/examples/lme4.jl	250	Contraception — Binomial GLMM with Random Slopes	contraception	contraception	https://vincentarelbundock.github.io/Rdatasets/csv/mlmRev/Contraception.csv	use ~ age + I(age^2) + livch + urban + (urban | district)	use ~ age + I(age^2) + livch + urban + (urban | district)	true	binomial		explicit	https://cran.r-project.org/package=lme4	false	false
320	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	dyestuff_re	scripts/examples/mixed_models_jl.jl	93	Dyestuff — Minimal Random-Intercept LMM	dyestuff	dyestuff	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Dyestuff.csv	Yield ~ 1 + (1 | Batch)	Yield ~ 1 + (1 | Batch)	true	gaussian		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
321	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	sleepstudy_slope	scripts/examples/mixed_models_jl.jl	116	Sleep Deprivation — Correlated Random Slopes	sleep_deprivation	sleepstudy	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/sleepstudy.csv	Reaction ~ 1 + Days + (1 + Days | Subject)	Reaction ~ 1 + Days + (1 + Days | Subject)	true	gaussian		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
322	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	sleepstudy_zerocorr	scripts/examples/mixed_models_jl.jl	136	Sleep Deprivation — Uncorrelated Random Slopes (zerocorr)	sleep_deprivation	sleepstudy	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/sleepstudy.csv	Reaction ~ 1 + Days + zerocorr(1 + Days | Subject)	Reaction ~ 1 + Days + zerocorr(1 + Days | Subject)	true	gaussian		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
323	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	penicillin_crossed	scripts/examples/mixed_models_jl.jl	157	Penicillin — Crossed Random Intercepts	penicillin	penicillin	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Penicillin.csv	diameter ~ 1 + (1 | plate) + (1 | sample)	diameter ~ 1 + (1 | plate) + (1 | sample)	true	gaussian		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
324	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	pastes_nested	scripts/examples/mixed_models_jl.jl	178	Pastes — Nested Random Effects	pastes	pastes	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Pastes.csv	strength ~ 1 + (1 | batch/cask)	strength ~ 1 + (1 | batch/cask)	true	gaussian		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
325	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	verbagg_crossed	scripts/examples/mixed_models_jl.jl	198	Verbal Aggression — Bernoulli GLMM, Crossed Random Effects	verbal_aggression	verbagg	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/VerbAgg.csv	r2 ~ 1 + Anger + Gender + btype + situ + (1 | id) + (1 | item)	r2 ~ 1 + Anger + Gender + btype + situ + (1 | id) + (1 | item)	true	bernoulli		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
326	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mixed_models_jl	contraception_glmm	scripts/examples/mixed_models_jl.jl	222	Contraception — Bernoulli GLMM with Polynomial Age	contraception	contraception	https://vincentarelbundock.github.io/Rdatasets/csv/mlmRev/Contraception.csv	use ~ 1 + age + abs2(age) + livch + urban + (1 | district)	use ~ 1 + age + abs2(age) + livch + urban + (1 | district)	true	bernoulli		explicit	https://juliastats.org/MixedModels.jl/stable/constructors/	false	false
327	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	cement_lm	scripts/examples/inla.jl	176	Cement — Gaussian Linear Model (no random effects)	cement	cement	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/cement.csv	y ~ x1 + x2 + x3 + x4	y ~ x1 + x2 + x3 + x4	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html	false	false
328	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	penicillin_iid	scripts/examples/inla.jl	194	Penicillin — Gaussian GLMM with IID Random Intercept	penicillin	penicillin	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/Penicillin.csv	diameter ~ 1 + sample + f(plate_id, model = 'iid')	diameter ~ 1 + sample + f(plate_id, model = 'iid')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-multilevel.html	false	false
329	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	sleepstudy_iid	scripts/examples/inla.jl	209	Sleep Deprivation — Gaussian GLMM with IID Random Intercept	sleepstudy	sleepstudy_inla	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/sleepstudy.csv	Reaction ~ 1 + Days + f(subject_id, model = 'iid')	Reaction ~ 1 + Days + f(subject_id, model = 'iid')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-multilevel.html	false	false
330	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	sleepstudy_slopes	scripts/examples/inla.jl	224	Sleep Deprivation — Gaussian GLMM with IID Random Slopes	sleepstudy	sleepstudy_inla	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/sleepstudy.csv	Reaction ~ 1 + f(subject_id, Days, model = 'iid')	Reaction ~ 1 + f(subject_id, Days, model = 'iid')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-multilevel.html	false	false
331	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	airp_rw1	scripts/examples/inla.jl	241	Airline Passengers — Random Walk (RW1) Temporal Smoothing	airpassengers_temporal	airpassengers	synthetic	log_y ~ 0 + f(t, model = 'rw1')	log_y ~ 0 + f(t, model = 'rw1')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	false
332	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	airp_rw2	scripts/examples/inla.jl	257	Airline Passengers — Random Walk (RW2) Temporal Smoothing	airpassengers_temporal	airpassengers	synthetic	log_y ~ 0 + f(t, model = 'rw2')	log_y ~ 0 + f(t, model = 'rw2')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	false
333	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	airp_ar1	scripts/examples/inla.jl	272	Airline Passengers — AR(1) Temporal Process	airpassengers_temporal	airpassengers	synthetic	log_y ~ 0 + f(t, model = 'ar1')	log_y ~ 0 + f(t, model = 'ar1')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	false
334	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	airp_seasonal	scripts/examples/inla.jl	287	Airline Passengers — Seasonal Latent Field	airpassengers_temporal	airpassengers	synthetic	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	false
335	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	veteran_weibull	scripts/examples/inla.jl	304	VA Lung Cancer — Weibull Survival Model	veteran_survival	veteran	https://vincentarelbundock.github.io/Rdatasets/csv/survival/veteran.csv	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-survival.html	false	false
336	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	lidar_rw2	scripts/examples/inla.jl	325	LIDAR — Nonparametric Regression via RW2	lidar_smooth	lidar	https://vincentarelbundock.github.io/Rdatasets/csv/SemiPar/lidar.csv	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html	false	false
337	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	surg_binomial	scripts/examples/inla.jl	344	Hospital Mortality — Binomial IID Overdispersion	surg_mortality	surg	synthetic	r ~ f(hospital, model = 'iid')	r ~ f(hospital, model = 'iid')	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html	false	false
338	true	05c3f465e7987e8d7caa7e214fedddd90415a922	inla	boston_besag	scripts/examples/inla.jl	360	Boston Housing — Gaussian Spatial (ICAR / Besag)	boston_spatial	boston_housing	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/Boston.csv	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	true			unresolved	https://becarioprecario.bitbucket.io/inla-gitbook/ch-spatial.html	false	false
339	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	plodia_iid	scripts/examples/mcmcglmm.jl	119	Phenoloxidase — Gaussian GLMM with Full-Sib Family Random Effect	plodiaPO_iid	plodiaPO	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/PlodiaPO.csv	fixed: PO ~ 1; random: ~FSfamily	fixed: PO ~ 1; random: ~FSfamily	true			unresolved	https://cran.r-project.org/web/packages/MCMCglmm/vignettes/Overview.pdf	false	false
340	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	btdata_iid	scripts/examples/mcmcglmm.jl	137	Blue Tit Tarsus — Gaussian GLMM with Foster-Nest Random Intercept	btdata_iid	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	true			unresolved	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	false
341	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	btdata_animal	scripts/examples/mcmcglmm.jl	152	Blue Tit Tarsus — Animal Model (Additive Genetic Variance)	btdata_animal	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	true			unresolved	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	false
342	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	chickweight_rslope	scripts/examples/mcmcglmm.jl	171	Chick Growth — Random Regression (Unstructured G-matrix)	chickweight_rslope	chickweight	https://vincentarelbundock.github.io/Rdatasets/csv/datasets/ChickWeight.csv	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	true			unresolved	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	false
343	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	btdata_bivariate	scripts/examples/mcmcglmm.jl	192	Blue Tit Bivariate — Multivariate Gaussian Animal Model	btdata_bivariate	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	true			unresolved	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	false
344	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	pbcseq_bivariate	scripts/examples/mcmcglmm.jl	212	PBC — Bivariate Gaussian + Threshold Joint Model	pbcseq_bivariate	pbcseq	https://vincentarelbundock.github.io/Rdatasets/csv/survival/pbcseq.csv	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	true			unresolved	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	false
345	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mcmcglmm	sshorns_ordinal	scripts/examples/mcmcglmm.jl	234	Soay Sheep Horn Type — Ordinal Threshold Model	sshorns_ordinal	sshorns	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/SShorns.csv	fixed: horn ~ sex; random: ~id	fixed: horn ~ sex; random: ~id	true			unresolved	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	false
346	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	owls_zip	scripts/examples/glmmtmb.jl	156	Barn Owls — Zero-Inflated Poisson GLMM	owls_zi	owls	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
347	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	owls_zinb2	scripts/examples/glmmtmb.jl	175	Barn Owls — Zero-Inflated Negative Binomial (NB2) GLMM	owls_zi	owls	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
348	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	owls_zinb1	scripts/examples/glmmtmb.jl	194	Barn Owls — Zero-Inflated Negative Binomial (NB1) GLMM	owls_zi	owls	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
349	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	owls_hurdle	scripts/examples/glmmtmb.jl	212	Barn Owls — Hurdle NB1 GLMM	owls_zi	owls	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~.	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~.	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
350	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	salamanders_zinb2	scripts/examples/glmmtmb.jl	233	Salamanders — ZI NB2 with Species-Varying Zero-Inflation	salamanders_zi	salamanders	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Salamanders.csv	count ~ spp + (1|site); zi: ~spp	count ~ spp + (1|site); zi: ~spp	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
351	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	salamanders_genpois	scripts/examples/glmmtmb.jl	249	Salamanders — Generalised Poisson with ZI	salamanders_zi	salamanders	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Salamanders.csv	count ~ spp + mined + (1|site); zi: ~spp + mined	count ~ spp + mined + (1|site); zi: ~spp + mined	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
352	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	beta_disp	scripts/examples/glmmtmb.jl	266	Beta Regression — Dispersion as Function of Predictor	beta_disp	beta_sim	synthetic	y ~ x; disp: ~x	y ~ x; disp: ~x	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	false
353	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	ar1_covar	scripts/examples/glmmtmb.jl	284	Grouped Time Series — AR(1) Random-Effect Covariance	ar1_covar	ar1_sim	synthetic	y ~ ar1(times + 0 | group)	y ~ ar1(times + 0 | group)	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html	false	false
354	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glmmtmb	volcano_spatial	scripts/examples/glmmtmb.jl	301	Volcanic Topography — Spatial Exponential Covariance	volcano_spatial	volcano_spatial	synthetic	z ~ 1 + exp(pos + 0 | group)	z ~ 1 + exp(pos + 0 | group)	true			unresolved	https://cran.r-project.org/web/packages/glmmTMB/vignettes/covstruct.html	false	false
355	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glm_jl	dobson_poisson	scripts/examples/glm_jl.jl	86	Dobson Poisson — Log-Linear GLM	dobson_poisson	dobson_poisson	synthetic	Counts ~ Outcome + Treatment	Counts ~ Outcome + Treatment	true	poisson		explicit	https://juliastats.org/GLM.jl/stable/examples/	false	false
356	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glm_jl	quine_nb	scripts/examples/glm_jl.jl	106	Quine — Negative Binomial GLM	quine	quine	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/quine.csv	Days ~ Eth + Sex + Age + Lrn	Days ~ Eth + Sex + Age + Lrn	true	negativebinomial		explicit	https://juliastats.org/GLM.jl/stable/examples/	false	false
357	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glm_jl	quine_poisson	scripts/examples/glm_jl.jl	188	Quine — Poisson GLM (vs. Negative Binomial)	quine	quine	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/quine.csv	Days ~ Eth + Sex + Age + Lrn	Days ~ Eth + Sex + Age + Lrn	true	poisson		explicit	https://juliastats.org/GLM.jl/stable/examples/	false	false
358	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glm_jl	trees_lm	scripts/examples/glm_jl.jl	126	Trees — Gaussian GLM (OLS)	trees	trees	https://vincentarelbundock.github.io/Rdatasets/csv/datasets/trees.csv	Volume ~ Height + Girth	Volume ~ Height + Girth	true	gaussian		explicit	https://juliastats.org/GLM.jl/stable/	false	false
359	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glm_jl	pima_logistic	scripts/examples/glm_jl.jl	146	Pima Diabetes — Logistic Regression	pima_diabetes	pima_tr	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/Pima.tr.csv	type ~ npreg + glu + bp + bmi + ped + age	type ~ npreg + glu + bp + bmi + ped + age	true	binomial		explicit	https://juliastats.org/GLM.jl/stable/	false	false
360	true	05c3f465e7987e8d7caa7e214fedddd90415a922	glm_jl	savings_ols	scripts/examples/glm_jl.jl	168	Life-Cycle Savings — Multiple Linear Regression	lifecycle_savings	lifecycle_savings	https://vincentarelbundock.github.io/Rdatasets/csv/datasets/LifeCycleSavings.csv	SR ~ Pop15 + Pop75 + DPI + DDPI	SR ~ Pop15 + Pop75 + DPI + DDPI	true	gaussian		explicit	https://juliastats.org/GLM.jl/stable/	false	false
